sentence,token,position,token_type,analysis_type,pos,dep,manual_autoregressive_seq2seq_source_entropy_bits,manual_autoregressive_seq2seq_source_surprisal_bits,manual_autoregressive_seq2seq_source_topk_entropy_k5_bits,manual_autoregressive_seq2seq_source_topk_mass_k5,manual_autoregressive_seq2seq_source_entmax_entropy_bits,manual_autoregressive_seq2seq_source_entmax_surprisal_bits,manual_autoregressive_seq2seq_source_entmax_topk_entropy_k5_bits,manual_autoregressive_seq2seq_source_entmax_topk_mass_k5,manual_autoregressive_seq2seq_source_entmax_branching_choices,manual_autoregressive_conditional_source_entropy_bits,manual_autoregressive_conditional_source_surprisal_bits,manual_autoregressive_conditional_source_topk_entropy_k5_bits,manual_autoregressive_conditional_source_topk_mass_k5,manual_autoregressive_conditional_source_entmax_entropy_bits,manual_autoregressive_conditional_source_entmax_surprisal_bits,manual_autoregressive_conditional_source_entmax_topk_entropy_k5_bits,manual_autoregressive_conditional_source_entmax_topk_mass_k5,manual_autoregressive_conditional_source_entmax_branching_choices,manual_bigram_decoder_source_entropy_bits,manual_bigram_decoder_source_surprisal_bits,manual_bigram_decoder_source_topk_entropy_k5_bits,manual_bigram_decoder_source_topk_mass_k5,manual_bigram_decoder_source_entmax_entropy_bits,manual_bigram_decoder_source_entmax_surprisal_bits,manual_bigram_decoder_source_entmax_topk_entropy_k5_bits,manual_bigram_decoder_source_entmax_topk_mass_k5,manual_bigram_decoder_source_entmax_branching_choices,candidate_idx,target_sentence,manual_autoregressive_seq2seq_target_entropy_bits,manual_autoregressive_seq2seq_target_surprisal_bits,manual_autoregressive_seq2seq_target_topk_entropy_k5_bits,manual_autoregressive_seq2seq_target_topk_mass_k5,manual_autoregressive_seq2seq_target_entmax_entropy_bits,manual_autoregressive_seq2seq_target_entmax_surprisal_bits,manual_autoregressive_seq2seq_target_entmax_topk_entropy_k5_bits,manual_autoregressive_seq2seq_target_entmax_topk_mass_k5,manual_autoregressive_seq2seq_target_entmax_branching_choices,manual_autoregressive_conditional_target_entropy_bits,manual_autoregressive_conditional_target_surprisal_bits,manual_autoregressive_conditional_target_topk_entropy_k5_bits,manual_autoregressive_conditional_target_topk_mass_k5,manual_autoregressive_conditional_target_entmax_entropy_bits,manual_autoregressive_conditional_target_entmax_surprisal_bits,manual_autoregressive_conditional_target_entmax_topk_entropy_k5_bits,manual_autoregressive_conditional_target_entmax_topk_mass_k5,manual_autoregressive_conditional_target_entmax_branching_choices,manual_bigram_decoder_target_entropy_bits,manual_bigram_decoder_target_surprisal_bits,manual_bigram_decoder_target_topk_entropy_k5_bits,manual_bigram_decoder_target_topk_mass_k5,manual_bigram_decoder_target_entmax_entropy_bits,manual_bigram_decoder_target_entmax_surprisal_bits,manual_bigram_decoder_target_entmax_topk_entropy_k5_bits,manual_bigram_decoder_target_entmax_topk_mass_k5,manual_bigram_decoder_target_entmax_branching_choices
Kobieta kupuje buty.,▁woman,3,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,▁bought,4,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,▁shoes,5,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,.,6,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,</s>,7,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,<pad>,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,<pad>,9,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,A woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,▁The,2,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,▁woman,3,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,▁bought,4,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,▁shoes,5,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,.,6,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,</s>,7,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,<pad>,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobieta kupuje buty.,<pad>,9,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,The woman bought shoes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,pl_PL,0,source,manual_autoregressive,SPECIAL,SPECIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,▁M,1,source,manual_autoregressive,NOUN,nsubj,10.95953369140625,15.448313561664698,0.12186691164970398,0.3839711844921112,-0.0,20.0,-0.0,1.0,1.0,5.360540390014648,12.720861154125165,1.3630000352859497,0.6240032315254211,0.0009465639595873654,20.0,0.0009465639595873654,1.0,2.0,5.360540390014648,12.720861154125165,1.3630000352859497,0.6240032315254211,0.0009465639595873654,20.0,0.0009465639595873654,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,ę,2,source,manual_autoregressive,NOUN,nsubj,6.158865928649902,21.66521893543247,1.4213618040084839,0.718189537525177,0.9998582601547241,20.0,0.9998582601547241,1.0,2.0,4.765135765075684,20.788486248175303,0.43602126836776733,0.7492726445198059,-0.0,20.0,-0.0,1.0,1.0,0.2669695019721985,27.11797682764395,0.04500909522175789,0.9906259179115295,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,ż,3,source,manual_autoregressive,NOUN,nsubj,12.233490943908691,12.522154916045777,1.8762246370315552,0.2034347653388977,0.6288671493530273,20.0,0.6288672685623169,1.0000001192092896,5.0,9.307917594909668,12.612255054093893,1.7982966899871826,0.3949362635612488,0.9820874929428101,20.0,0.9820874929428101,1.0000001192092896,3.0,6.350117206573486,14.710132514531411,0.8960146307945251,0.6248708367347717,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,czyzn,4,source,manual_autoregressive,NOUN,nsubj,13.187952041625977,12.966130910305647,1.1501128673553467,0.2441682368516922,0.04132559895515442,20.0,0.04132543131709099,0.9999999403953552,2.0,9.423115730285645,15.692843253840147,1.1929582357406616,0.42666396498680115,-0.0,20.0,-0.0,1.0,1.0,0.00015510889352299273,39.29875806035087,1.1920821634703316e-05,0.9999957084655762,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,a,5,source,manual_autoregressive,NOUN,nsubj,11.122564315795898,14.399666687822625,0.45215514302253723,0.3720256984233856,-0.0,20.0,-0.0,1.0,1.0,13.602099418640137,15.039428916257782,1.0618629455566406,0.21839909255504608,-0.0,20.0,-0.0,1.0,1.0,7.038666725158691,8.013355543144277,0.2768881618976593,0.6055495142936707,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,▁czyta,6,source,manual_autoregressive,VERB,ROOT,7.610930919647217,18.5221709700992,0.7290844917297363,0.5908222198486328,-0.0,20.0,-0.0,1.0,1.0,8.787469863891602,18.833737906642263,1.8584767580032349,0.559349536895752,1.3208141326904297,20.0,1.3208141326904297,0.9999998807907104,3.0,3.721281051635742,21.0014655203388,0.27575549483299255,0.8247033953666687,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,▁gaze,7,source,manual_autoregressive,NOUN,obj,8.845133781433105,16.476580183389476,2.0735950469970703,0.49048879742622375,1.6878472566604614,20.0,1.687847375869751,0.9999999403953552,4.0,5.5095624923706055,18.174246361177765,0.3078381419181824,0.703152060508728,-0.0,20.0,-0.0,1.0,1.0,4.5483598709106445,20.71679900301341,0.21783387660980225,0.7629643082618713,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,cę,8,source,manual_autoregressive,NOUN,obj,1.0333435535430908,25.119972336802867,0.3680035471916199,0.9666973948478699,-0.0,20.0,-0.0,1.0,1.0,3.662250280380249,23.37302149286058,1.111037254333496,0.8450633883476257,0.00040989709668792784,20.0,0.00040989709668792784,1.0,2.0,2.2270209789276123,30.73493356036036,0.1607482135295868,0.8925246596336365,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,.,9,source,manual_autoregressive,NOUN,obj,15.091424942016602,10.913148494364656,2.1342873573303223,0.07724232971668243,1.5187369585037231,20.0,1.5137238502502441,0.9995455741882324,6.0,14.08746337890625,11.49350221543398,2.0344760417938232,0.16693295538425446,1.2975623607635498,20.0,1.2975623607635498,1.0000001192092896,4.0,6.250084400177002,29.833996023101182,1.0617899894714355,0.6317856907844543,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,</s>,10,source,manual_autoregressive,SPECIAL,SPECIAL,2.9876174926757812,7.504907668576795,0.2871735394001007,0.8730423450469971,-0.0,20.0,-0.0,1.0,1.0,2.63187313079834,5.76013696548289,0.20766223967075348,0.883837103843689,-0.0,20.0,-0.0,1.0,1.0,4.861546993255615,0.42525508354507546,0.1588858664035797,0.7582325339317322,-0.0,-0.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mężczyzna czyta gazecę.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁A,2,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁man,3,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁read,4,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,s,5,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁a,6,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁newspaper,7,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,.,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,</s>,9,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,A man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁The,2,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁man,3,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁read,4,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,s,5,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁the,6,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁newspaper,7,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,.,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,</s>,9,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,The man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁The,2,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁man,3,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁read,4,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,s,5,target,manual_autoregressive,VERB,ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁a,6,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁newspaper,7,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,.,8,target,manual_autoregressive,NOUN,dobj,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,</s>,9,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The man reads a newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,</s>,0,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,en_XX,1,target,manual_autoregressive,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁A,2,target,manual_autoregressive,DET,det,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mężczyzna czyta gazecę.,▁man,3,target,manual_autoregressive,NOUN,nsubj,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,A man reads the newspaper.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
