sentence,token,position,token_type,analysis_type,pos,dep,conditional_source_entropy_bits,conditional_source_surprisal_bits,conditional_source_topk_entropy_k5_bits,conditional_source_topk_mass_k5,conditional_source_entmax_entropy_bits,conditional_source_entmax_surprisal_bits,conditional_source_entmax_topk_entropy_k5_bits,conditional_source_entmax_topk_mass_k5,conditional_source_entmax_branching_choices,conditional_bigram_source_entropy_bits,conditional_bigram_source_surprisal_bits,conditional_bigram_source_topk_entropy_k5_bits,conditional_bigram_source_topk_mass_k5,conditional_bigram_source_entmax_entropy_bits,conditional_bigram_source_entmax_surprisal_bits,conditional_bigram_source_entmax_topk_entropy_k5_bits,conditional_bigram_source_entmax_topk_mass_k5,conditional_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,conditional_target_entropy_bits,conditional_target_surprisal_bits,conditional_target_topk_entropy_k5_bits,conditional_target_topk_mass_k5,conditional_target_entmax_entropy_bits,conditional_target_entmax_surprisal_bits,conditional_target_entmax_topk_entropy_k5_bits,conditional_target_entmax_topk_mass_k5,conditional_target_entmax_branching_choices,conditional_bigram_target_entropy_bits,conditional_bigram_target_surprisal_bits,conditional_bigram_target_topk_entropy_k5_bits,conditional_bigram_target_topk_mass_k5,conditional_bigram_target_entmax_entropy_bits,conditional_bigram_target_entmax_surprisal_bits,conditional_bigram_target_entmax_topk_entropy_k5_bits,conditional_bigram_target_entmax_topk_mass_k5,conditional_bigram_target_entmax_branching_choices
Samochód stoi na ulicy.,▁standing,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,The car is standing on the street.,9.733020782470703,14.109313602670355,1.533311367034912,0.4266248941421509,0.16183984279632568,20.0,0.16183938086032867,0.9999997019767761,3.0,6.1600213050842285,2.611315752765517,1.6433889865875244,0.6952028274536133,1.0773582458496094,2.412105310470435,1.0773582458496094,1.0,3.0
Samochód stoi na ulicy.,▁on,4,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,1.0,The car is standing on the street.,8.59773063659668,5.866713832898091,2.137681245803833,0.5304383039474487,1.9854665994644165,20.0,1.9854665994644165,1.0,4.0,4.639459133148193,0.8460695123569898,1.2730870246887207,0.7940031290054321,0.5172849893569946,0.17762133746530187,0.5172849893569946,1.0,2.0
Samochód stoi na ulicy.,▁the,5,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,1.0,The car is standing on the street.,8.492671012878418,11.217137428322767,1.7979357242584229,0.5678436756134033,1.2504111528396606,20.0,1.2504111528396606,1.0000001192092896,3.0,3.2890889644622803,0.3558162823704567,0.5629222989082336,0.8634151816368103,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,The car is standing on the street.,12.823143005371094,11.440386714684031,1.959349274635315,0.31731748580932617,1.0924115180969238,20.0,1.0924113988876343,1.0,4.0,3.8688745498657227,0.46309071433226423,0.653472900390625,0.8249630331993103,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,The car is standing on the street.,9.283480644226074,10.152806896706121,1.0987536907196045,0.5266820788383484,0.12856963276863098,20.0,0.12856946885585785,0.9999999403953552,2.0,3.5639538764953613,0.7619552527448624,1.2501188516616821,0.8769581317901611,0.6315557956695557,0.24956829532484381,0.6315556764602661,0.9999999403953552,2.0
Samochód stoi na ulicy.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083066940307617,1.0280008064650399,1.05796217918396,0.6201558113098145,0.06618411839008331,0.011371475458749423,0.06618411839008331,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,11.117481231689453,21.558621216311934,2.1374356746673584,0.2738550901412964,1.5145351886749268,20.0,1.5145351886749268,1.0,5.0,9.578165054321289,4.828582960948129,1.7359468936920166,0.3796219825744629,0.6728420257568359,20.0,0.6728420257568359,1.0,2.0
Samochód stoi na ulicy.,▁is,2,target,conditional,AUX,ROOT,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,12.027613639831543,20.25993753839688,1.884639024734497,0.22495253384113312,0.9708977937698364,20.0,0.9708977937698364,0.9999999403953552,2.0,6.221765041351318,2.073242898157192,1.9309196472167969,0.6952414512634277,1.4177124500274658,1.284610638689039,1.4177123308181763,0.9999999403953552,3.0
Samochód stoi na ulicy.,▁on,3,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,9.733020782470703,9.756114921507693,1.533311367034912,0.4266248941421509,0.16183984279632568,20.0,0.16183938086032867,0.9999997019767761,3.0,6.160021781921387,1.39490146387495,1.6433897018432617,0.6952028870582581,1.0773569345474243,0.4519063465338701,1.0773569345474243,1.0,3.0
Samochód stoi na ulicy.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,9.580052375793457,10.228018553532964,1.684497594833374,0.4705865979194641,0.6123281717300415,20.0,0.6123281717300415,1.0,3.0,2.245922565460205,0.19597378200216273,0.2702687680721283,0.9056031703948975,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,11.316227912902832,13.257722948823472,1.323145866394043,0.4036383628845215,-0.0,20.0,-0.0,1.0,1.0,4.843393802642822,0.7601761429944326,1.0263159275054932,0.7867224216461182,0.4627464711666107,0.14886213717142777,0.46274635195732117,0.9999999403953552,2.0
Samochód stoi na ulicy.,.,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,10.533966064453125,10.008091731943392,1.4973384141921997,0.4545131027698517,0.766404926776886,20.0,0.766404926776886,1.0,2.0,3.513451099395752,0.8152824689654283,1.3233599662780762,0.8839784860610962,0.6930844783782959,0.29694608128044947,0.6930843591690063,0.9999998807907104,2.0
Samochód stoi na ulicy.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,3.259084701538086,3.434729377135437,0.5576989650726318,0.8710090517997742,-0.0,20.0,-0.0,1.0,1.0,2.3173978328704834,0.16802916076994795,0.09423986822366714,0.8991788625717163,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,<pad>,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The car is on the street.,2.524447441101074,21.278226679455585,0.025143610313534737,0.8863499164581299,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Samochód stoi na ulicy.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083071708679199,1.0280009818182607,1.0579612255096436,0.620155394077301,0.06618108600378036,0.011370782084544555,0.06618108600378036,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,11.117481231689453,21.558621216311934,2.1374356746673584,0.2738550901412964,1.5145351886749268,20.0,1.5145351886749268,1.0,5.0,9.578170776367188,4.8285683003396915,1.7359514236450195,0.3796214163303375,0.6728468537330627,20.0,0.6728468537330627,1.0,2.0
Samochód stoi na ulicy.,▁is,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,12.027613639831543,20.25993753839688,1.884639024734497,0.22495253384113312,0.9708977937698364,20.0,0.9708977937698364,0.9999999403953552,2.0,6.221771240234375,2.073246336008322,1.9309210777282715,0.6952410936355591,1.4177180528640747,1.2846146189832786,1.4177180528640747,1.0,3.0
Samochód stoi na ulicy.,▁standing,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,9.733020782470703,14.109313602670355,1.533311367034912,0.4266248941421509,0.16183984279632568,20.0,0.16183938086032867,0.9999997019767761,3.0,6.1600213050842285,2.611315752765517,1.6433889865875244,0.6952028274536133,1.0773582458496094,2.412105310470435,1.0773582458496094,1.0,3.0
Samochód stoi na ulicy.,▁in,4,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,8.59773063659668,9.310740132035507,2.137681245803833,0.5304383039474487,1.9854665994644165,20.0,1.9854665994644165,1.0,4.0,4.639459133148193,2.5771423139092304,1.2730870246887207,0.7940031290054321,0.5172849893569946,3.109788427109735,0.5172849893569946,1.0,2.0
Samochód stoi na ulicy.,▁the,5,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,10.872358322143555,10.437751984988665,1.715590476989746,0.441041499376297,0.5123697519302368,20.0,0.5123698711395264,1.0000001192092896,3.0,3.7417361736297607,0.41356596386374544,0.5818182229995728,0.8351009488105774,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,9.530682563781738,11.288700415846238,0.7570952773094177,0.5134135484695435,-0.0,20.0,-0.0,1.0,1.0,1.053005576133728,0.08618519447520673,0.11211803555488586,0.9531387090682983,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,The car is standing in the street.,8.745796203613281,10.073104576680057,1.1301590204238892,0.5606917142868042,0.15864339470863342,20.0,0.15864339470863342,1.0,2.0,3.8086698055267334,0.8128689122251653,1.2705105543136597,0.8659012913703918,0.6839098930358887,0.2894021606253855,0.6839098930358887,1.0,2.0
Samochód stoi na ulicy.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083071708679199,1.0280009818182607,1.0579612255096436,0.620155394077301,0.06618108600378036,0.011370782084544555,0.06618108600378036,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,11.117481231689453,21.558621216311934,2.1374356746673584,0.2738550901412964,1.5145351886749268,20.0,1.5145351886749268,1.0,5.0,9.578170776367188,4.8285683003396915,1.7359514236450195,0.3796214163303375,0.6728468537330627,20.0,0.6728468537330627,1.0,2.0
Samochód stoi na ulicy.,▁stand,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,12.027613639831543,23.30689370777074,1.884639024734497,0.22495253384113312,0.9708977937698364,20.0,0.9708977937698364,0.9999999403953552,2.0,6.221771240234375,1.9570755484156235,1.9309210777282715,0.6952410936355591,1.4177180528640747,1.108761785483728,1.4177180528640747,1.0,3.0
Samochód stoi na ulicy.,s,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,6.669066429138184,6.532045878338263,1.2075861692428589,0.6603500247001648,0.9307956695556641,20.0,0.9307956695556641,1.0,2.0,2.3398427963256836,0.16778929014010685,0.0756927877664566,0.8970431685447693,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁in,4,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,4.11082124710083,15.309707084749357,0.23296070098876953,0.7996979355812073,-0.0,20.0,-0.0,1.0,1.0,4.580845832824707,3.728576868169635,0.7417049407958984,0.7967840433120728,-0.0,20.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁the,5,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,9.878937721252441,10.564479663074454,1.7901133298873901,0.4974617660045624,0.7445716857910156,20.0,0.7445716857910156,1.0,3.0,3.599985122680664,0.3829449000894025,0.5302924513816833,0.8403747081756592,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,7.470312118530273,12.514602189051647,0.4577547311782837,0.6314563751220703,-0.0,20.0,-0.0,1.0,1.0,0.9307057857513428,0.07340068587042745,0.09065841138362885,0.9590908288955688,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,The car stands in the street.,8.897294044494629,10.230904410850739,1.3275694847106934,0.557784914970398,0.8114395141601562,20.0,0.8114395141601562,1.0,2.0,3.438786745071411,0.5988837721999387,1.0990705490112305,0.8795676827430725,0.3021378517150879,0.07971393716424797,0.30213797092437744,1.0000001192092896,2.0
Samochód stoi na ulicy.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083071708679199,8.373945331262387,1.0579612255096436,0.620155394077301,0.06618108600378036,20.0,0.06618108600378036,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,12.481119155883789,12.761219908966309,2.2316598892211914,0.20347538590431213,1.898943305015564,20.0,1.8989431858062744,1.0,5.0,11.556529998779297,3.4088295744124566,2.2095937728881836,0.2694573700428009,1.8065342903137207,0.9395986048170788,1.8065341711044312,1.0000001192092896,5.0
Samochód stoi na ulicy.,▁stand,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,10.032721519470215,22.52871612585584,1.5607483386993408,0.4224165678024292,0.7343277335166931,20.0,0.734327495098114,0.9999998211860657,3.0,2.8321852684020996,0.4264614410190411,0.8531416654586792,0.8780707716941833,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,s,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,6.600475311279297,6.403444417815872,1.2365797758102417,0.665463924407959,0.9577305316925049,20.0,0.9577305316925049,0.9999999403953552,2.0,2.2944135665893555,0.1620662640904473,0.05627107992768288,0.8984917402267456,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁on,4,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,4.642182350158691,12.363522292961141,0.37686628103256226,0.7675376534461975,-0.0,20.0,-0.0,1.0,1.0,4.249770641326904,0.5257290002134977,0.7641098499298096,0.8173731565475464,0.006351389456540346,0.0007410055358316203,0.006351218093186617,0.9999999403953552,2.0
Samochód stoi na ulicy.,▁the,5,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,8.146913528442383,12.091376310316923,1.4793171882629395,0.5892274975776672,0.9718641042709351,20.0,0.9718641042709351,0.9999999403953552,2.0,4.130802631378174,0.47277178899451183,0.7375250458717346,0.8271301984786987,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,13.060505867004395,11.938385388647614,1.837043046951294,0.2966771721839905,0.7511602640151978,20.0,0.7511602640151978,1.0,2.0,4.149357795715332,0.4794719549232763,0.6481881141662598,0.8112167716026306,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,A car stands on the street.,8.606575012207031,10.626912096636193,1.2392947673797607,0.5729324817657471,0.7544512748718262,20.0,0.7544511556625366,0.9999999403953552,2.0,3.1337661743164062,0.37835689016169183,0.707404613494873,0.8774057626724243,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083066940307617,1.0280008064650399,1.05796217918396,0.6201558113098145,0.06618411839008331,0.011371475458749423,0.06618411839008331,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,11.117481231689453,21.558621216311934,2.1374356746673584,0.2738550901412964,1.5145351886749268,20.0,1.5145351886749268,1.0,5.0,9.578165054321289,4.828582960948129,1.7359468936920166,0.3796219825744629,0.6728420257568359,20.0,0.6728420257568359,1.0,2.0
Samochód stoi na ulicy.,▁is,2,target,conditional,AUX,ROOT,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,12.027613639831543,20.25993753839688,1.884639024734497,0.22495253384113312,0.9708977937698364,20.0,0.9708977937698364,0.9999999403953552,2.0,6.221765041351318,2.073242898157192,1.9309196472167969,0.6952414512634277,1.4177124500274658,1.284610638689039,1.4177123308181763,0.9999999403953552,3.0
Samochód stoi na ulicy.,▁in,3,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,9.733020782470703,10.76414907707454,1.533311367034912,0.4266248941421509,0.16183984279632568,20.0,0.16183938086032867,0.9999997019767761,3.0,6.160021781921387,3.040602026110235,1.6433897018432617,0.6952028870582581,1.0773569345474243,3.6252390831047525,1.0773569345474243,1.0,3.0
Samochód stoi na ulicy.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,9.452310562133789,10.936721452432838,1.6212968826293945,0.521798849105835,0.489277720451355,20.0,0.48927783966064453,1.0000001192092896,3.0,3.0691962242126465,0.34823988003793943,0.5688920617103577,0.8715410232543945,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,7.096550941467285,12.633979472780377,0.47254642844200134,0.6495687365531921,-0.0,20.0,-0.0,1.0,1.0,1.1701600551605225,0.0978218958364348,0.13868170976638794,0.9489184021949768,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,9.350336074829102,10.054570363249413,1.4314122200012207,0.5312256217002869,0.7819710373878479,20.0,0.7819710373878479,1.0,2.0,3.597836971282959,0.7889509232077776,1.2951111793518066,0.8821616172790527,0.6561139822006226,0.2676104088666596,0.6561139822006226,1.0,2.0
Samochód stoi na ulicy.,</s>,7,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,3.3243184089660645,3.16162518710328,0.6423227787017822,0.8706337213516235,0.022311188280582428,8.849327823268323,0.022311020642518997,0.9999999403953552,2.0,2.3656558990478516,0.1738722602884653,0.11043500155210495,0.8974527716636658,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,<pad>,8,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,The car is in the street.,2.5296149253845215,21.275909206535307,0.027014516294002533,0.8861440420150757,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Samochód stoi na ulicy.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083071708679199,8.373945331262387,1.0579612255096436,0.620155394077301,0.06618108600378036,20.0,0.06618108600378036,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,12.481119155883789,12.761219908966309,2.2316598892211914,0.20347538590431213,1.898943305015564,20.0,1.8989431858062744,1.0,5.0,11.556529998779297,3.4088295744124566,2.2095937728881836,0.2694573700428009,1.8065342903137207,0.9395986048170788,1.8065341711044312,1.0000001192092896,5.0
Samochód stoi na ulicy.,▁stand,2,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,10.032721519470215,22.52871612585584,1.5607483386993408,0.4224165678024292,0.7343277335166931,20.0,0.734327495098114,0.9999998211860657,3.0,2.8321852684020996,0.4264614410190411,0.8531416654586792,0.8780707716941833,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,s,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,6.600475311279297,6.403444417815872,1.2365797758102417,0.665463924407959,0.9577305316925049,20.0,0.9577305316925049,0.9999999403953552,2.0,2.2944135665893555,0.1620662640904473,0.05627107992768288,0.8984917402267456,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁in,4,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,4.642182350158691,14.83614014320882,0.37686628103256226,0.7675376534461975,-0.0,20.0,-0.0,1.0,1.0,4.249770641326904,3.344996721315874,0.7641098499298096,0.8173731565475464,0.006351389456540346,10.927475147867531,0.006351218093186617,0.9999999403953552,2.0
Samochód stoi na ulicy.,▁the,5,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,9.891151428222656,10.419805850483957,1.8847302198410034,0.48207876086235046,0.9331897497177124,20.0,0.9331898093223572,1.0,4.0,3.8498473167419434,0.41064099062731974,0.5778865814208984,0.8292876482009888,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,10.380105018615723,10.803018839801993,1.022325038909912,0.4609300494194031,-0.0,20.0,-0.0,1.0,1.0,0.8368908166885376,0.0661235229029598,0.08656834065914154,0.9634374976158142,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,7.0,A car stands in the street.,8.400917053222656,10.247900340440651,1.3414126634597778,0.5889684557914734,0.8625760078430176,20.0,0.8625760078430176,1.0,2.0,3.2960526943206787,0.4612261263185509,0.8902957439422607,0.8758002519607544,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083071708679199,8.373945331262387,1.0579612255096436,0.620155394077301,0.06618108600378036,20.0,0.06618108600378036,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,12.481119155883789,12.761219908966309,2.2316598892211914,0.20347538590431213,1.898943305015564,20.0,1.8989431858062744,1.0,5.0,11.556529998779297,3.4088295744124566,2.2095937728881836,0.2694573700428009,1.8065342903137207,0.9395986048170788,1.8065341711044312,1.0000001192092896,5.0
Samochód stoi na ulicy.,▁is,2,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,10.032721519470215,21.565098598319082,1.5607483386993408,0.4224165678024292,0.7343277335166931,20.0,0.734327495098114,0.9999998211860657,3.0,2.8321852684020996,3.677563751485586,0.8531416654586792,0.8780707716941833,-0.0,20.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁standing,3,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,8.874858856201172,14.481010149325542,1.5893101692199707,0.49686503410339355,0.36962807178497314,20.0,0.36962807178497314,1.0,3.0,6.068515300750732,2.147717294624341,1.7818903923034668,0.7118183374404907,1.3289703130722046,1.5580322722098858,1.3289704322814941,0.9999998211860657,3.0
Samochód stoi na ulicy.,▁on,4,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,8.495351791381836,6.659427528177101,2.1205685138702393,0.5402435064315796,1.9936414957046509,20.0,1.9936414957046509,0.9999999403953552,4.0,4.552443504333496,0.8799567589569814,1.2500200271606445,0.8032582402229309,0.672844409942627,0.2805414051600099,0.672844409942627,1.0,2.0
Samochód stoi na ulicy.,▁the,5,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,9.08570671081543,10.916922130003305,2.008183240890503,0.5122578144073486,1.5570054054260254,20.0,1.5570056438446045,0.9999999403953552,3.0,3.4742355346679688,0.4036642890741991,0.6924939751625061,0.8595978617668152,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁street,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,13.570919036865234,11.544736627339965,2.0595285892486572,0.2574741542339325,1.3827641010284424,20.0,1.3827641010284424,1.0000001192092896,4.0,3.9651496410369873,0.4608359813406701,0.629052996635437,0.8193742036819458,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,.,7,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,8.0,A car is standing on the street.,8.626361846923828,10.625542990446966,1.073906421661377,0.5687483549118042,0.29301905632019043,20.0,0.29301905632019043,1.0,2.0,3.3604116439819336,0.5462891575702262,1.0307645797729492,0.8780261874198914,0.09118402004241943,0.01682432280653397,0.0911838635802269,0.9999999403953552,2.0
Samochód stoi na ulicy.,▁The,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083066940307617,1.0280008064650399,1.05796217918396,0.6201558113098145,0.06618411839008331,0.011371475458749423,0.06618411839008331,1.0,2.0
Samochód stoi na ulicy.,▁car,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,11.117481231689453,21.558621216311934,2.1374356746673584,0.2738550901412964,1.5145351886749268,20.0,1.5145351886749268,1.0,5.0,9.578165054321289,4.828582960948129,1.7359468936920166,0.3796219825744629,0.6728420257568359,20.0,0.6728420257568359,1.0,2.0
Samochód stoi na ulicy.,▁is,2,target,conditional,AUX,ROOT,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,12.027613639831543,20.25993753839688,1.884639024734497,0.22495253384113312,0.9708977937698364,20.0,0.9708977937698364,0.9999999403953552,2.0,6.221765041351318,2.073242898157192,1.9309196472167969,0.6952414512634277,1.4177124500274658,1.284610638689039,1.4177123308181763,0.9999999403953552,3.0
Samochód stoi na ulicy.,▁on,3,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,9.733020782470703,9.756114921507693,1.533311367034912,0.4266248941421509,0.16183984279632568,20.0,0.16183938086032867,0.9999997019767761,3.0,6.160021781921387,1.39490146387495,1.6433897018432617,0.6952028870582581,1.0773569345474243,0.4519063465338701,1.0773569345474243,1.0,3.0
Samochód stoi na ulicy.,▁the,4,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,9.580052375793457,10.228018553532964,1.684497594833374,0.4705865979194641,0.6123281717300415,20.0,0.6123281717300415,1.0,3.0,2.245922565460205,0.19597378200216273,0.2702687680721283,0.9056031703948975,-0.0,-0.0,-0.0,1.0,1.0
Samochód stoi na ulicy.,▁road,5,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,11.316227912902832,14.807565100166046,1.323145866394043,0.4036383628845215,-0.0,20.0,-0.0,1.0,1.0,4.843393802642822,2.5970320696907527,1.0263159275054932,0.7867224216461182,0.4627464711666107,3.350509393409981,0.46274635195732117,0.9999999403953552,2.0
Samochód stoi na ulicy.,.,6,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,9.0,The car is on the road.,10.357452392578125,10.571815948279983,1.7734742164611816,0.4252009987831116,1.5745041370391846,20.0,1.5745041370391846,1.0,3.0,3.397418260574341,0.7105142241258796,1.028257966041565,0.8744693398475647,0.7077983617782593,0.30944012037316737,0.7077983617782593,1.0,2.0
