sentence,token,position,token_type,analysis_type,pos,dep,full_source_entropy_bits,full_source_surprisal_bits,full_source_topk_entropy_k5_bits,full_source_topk_mass_k5,full_source_entmax_entropy_bits,full_source_entmax_surprisal_bits,full_source_entmax_topk_entropy_k5_bits,full_source_entmax_topk_mass_k5,full_source_entmax_branching_choices,full_bigram_source_entropy_bits,full_bigram_source_surprisal_bits,full_bigram_source_topk_entropy_k5_bits,full_bigram_source_topk_mass_k5,full_bigram_source_entmax_entropy_bits,full_bigram_source_entmax_surprisal_bits,full_bigram_source_entmax_topk_entropy_k5_bits,full_bigram_source_entmax_topk_mass_k5,full_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,full_target_entropy_bits,full_target_surprisal_bits,full_target_topk_entropy_k5_bits,full_target_topk_mass_k5,full_target_entmax_entropy_bits,full_target_entmax_surprisal_bits,full_target_entmax_topk_entropy_k5_bits,full_target_entmax_topk_mass_k5,full_target_entmax_branching_choices,full_bigram_target_entropy_bits,full_bigram_target_surprisal_bits,full_bigram_target_topk_entropy_k5_bits,full_bigram_target_topk_mass_k5,full_bigram_target_entmax_entropy_bits,full_bigram_target_entmax_surprisal_bits,full_bigram_target_entmax_topk_entropy_k5_bits,full_bigram_target_entmax_topk_mass_k5,full_bigram_target_entmax_branching_choices
Dziecko zobaczyło psa.,.,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,The boy saw the dog.,2.1428661346435547,0.14351491428825341,0.006018313579261303,0.905684769153595,-0.0,-0.0,-0.0,1.0,1.0,2.818324327468872,0.2899085870895491,0.43668872117996216,0.8829784989356995,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,8,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,The boy saw the dog.,8.108214378356934,21.48614207390609,1.8879070281982422,0.43376630544662476,0.78249192237854,20.0,0.78249192237854,1.0,4.0,2.313627243041992,0.16706653824085058,0.09366410225629807,0.8995610475540161,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,<pad>,9,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,The boy saw the dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Dziecko zobaczyło psa.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,4.9930291175842285,21.66879833817941,1.8855838775634766,0.7503323554992676,0.6430502533912659,20.0,0.6430501341819763,0.9999999403953552,5.0,2.3636560440063477,0.17073957996459393,0.09163205325603485,0.8970896005630493,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,4.2922210693359375,0.5461532915430516,0.7547219395637512,0.7790178060531616,-0.0,-0.0,-0.0,1.0,1.0,7.986981391906738,29.474556973030616,1.17313814163208,0.5443172454833984,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,6.843616962432861,13.984853647088514,2.1016600131988525,0.5848244428634644,1.5387544631958008,20.0,1.5387544631958008,1.0,4.0,6.2319536209106445,0.8154387847987908,0.7698043584823608,0.6480993628501892,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁baby,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,1.385774850845337,22.77003719352376,0.08995875716209412,0.94235759973526,-0.0,20.0,-0.0,1.0,1.0,11.19441032409668,10.335577889777891,2.1137382984161377,0.25679442286491394,1.5021703243255615,20.0,1.5021703243255615,1.0000001192092896,3.0
Dziecko zobaczyło psa.,▁saw,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,4.959229469299316,2.930358810415053,1.8053282499313354,0.786041259765625,0.8283597230911255,3.3554438318123587,0.8283596038818359,0.9999999403953552,4.0,3.3378608226776123,0.4588503161666092,0.8411952257156372,0.8629988431930542,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,2.400679111480713,0.20913400501130341,0.18542788922786713,0.8834553360939026,-0.0,-0.0,-0.0,1.0,1.0,3.820026397705078,0.6908273260244391,1.0691254138946533,0.8535058498382568,0.5685131549835205,0.20768857866160342,0.5685131549835205,1.0,2.0
Dziecko zobaczyło psa.,▁dog,6,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,2.5196940898895264,0.1874929417624538,0.0965862050652504,0.8865976929664612,-0.0,-0.0,-0.0,1.0,1.0,2.31221342086792,0.18747257340951792,0.16475263237953186,0.8943283557891846,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,.,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,2.131869077682495,0.1426378955952362,0.005694339517503977,0.9062133431434631,-0.0,-0.0,-0.0,1.0,1.0,2.62199068069458,0.22390376497578285,0.26903751492500305,0.889554500579834,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,8,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,4.9930291175842285,21.66879833817941,1.8855838775634766,0.7503323554992676,0.6430502533912659,20.0,0.6430501341819763,0.9999999403953552,5.0,2.3636560440063477,0.17073957996459393,0.09163205325603485,0.8970896005630493,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,<pad>,9,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,4.0,The baby saw a dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Dziecko zobaczyło psa.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,2.8401482105255127,21.18819543420221,0.12432513386011124,0.867294430732727,-0.0,20.0,-0.0,1.0,1.0,2.2259764671325684,0.15635051747061451,0.063983254134655,0.9029009342193604,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,4.2922234535217285,0.5461522870359723,0.7547218799591064,0.7790182828903198,-0.0,-0.0,-0.0,1.0,1.0,7.986981391906738,29.474556973030616,1.17313814163208,0.5443172454833984,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,7.191469192504883,13.58944694550901,1.8428585529327393,0.48486244678497314,0.7591444849967957,20.0,0.7591443657875061,0.9999998807907104,4.0,6.2319536209106445,0.8154387847987908,0.7698043584823608,0.6480993628501892,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁child,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,5.1542510986328125,0.8259206870326727,1.0674364566802979,0.7055681347846985,-0.0,-0.0,-0.0,1.0,1.0,11.19441032409668,7.973529070691867,2.1137382984161377,0.25679442286491394,1.5021703243255615,20.0,1.5021703243255615,1.0000001192092896,3.0
Dziecko zobaczyło psa.,▁saw,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,3.393425941467285,2.0032260431564137,1.1199815273284912,0.8798837065696716,0.7338615655899048,2.278943691850905,0.7338614463806152,0.9999999403953552,2.0,4.524419784545898,0.8231747663425912,1.3025623559951782,0.8155958652496338,0.4290047883987427,0.1325411073750134,0.4290046691894531,0.9999999403953552,2.0
Dziecko zobaczyło psa.,▁the,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,1.9739760160446167,0.16274319710947216,0.1446094512939453,0.9073929190635681,-0.0,-0.0,-0.0,1.0,1.0,2.961059331893921,2.973141092136693,0.8000340461730957,0.8913404941558838,0.09890177100896835,6.286431722221401,0.09890177100896835,1.0,2.0
Dziecko zobaczyło psa.,▁dog,6,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,2.012694835662842,15.108217038298656,0.13603298366069794,0.9055764079093933,-0.0,20.0,-0.0,1.0,1.0,1.9691957235336304,0.1557491869305603,0.14281299710273743,0.9124427437782288,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,.,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,2.4348642826080322,10.611691242234679,0.07555629312992096,0.8911603689193726,-0.0,20.0,-0.0,1.0,1.0,2.542649507522583,0.2135418091066938,0.2468511164188385,0.8925719261169434,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,8,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,2.8401482105255127,21.18819543420221,0.12432513386011124,0.867294430732727,-0.0,20.0,-0.0,1.0,1.0,2.2259764671325684,0.15635051747061451,0.063983254134655,0.9029009342193604,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,<pad>,9,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,The child saw the dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Dziecko zobaczyło psa.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3911757469177246,0.17223690231799837,0.08716528117656708,0.8955516219139099,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,4.2922210693359375,0.5461532915430516,0.7547219395637512,0.7790178060531616,-0.0,-0.0,-0.0,1.0,1.0,7.9869585037231445,29.47455279108923,1.1731327772140503,0.5443189144134521,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,6.157109260559082,14.885943158646414,1.622880458831787,0.642131507396698,0.5217148661613464,20.0,0.5217146873474121,0.9999998807907104,3.0,6.231972694396973,0.815442568063724,0.7698074579238892,0.6480981707572937,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁ki,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,3.1449058055877686,17.68867297003419,0.9199219346046448,0.8863573670387268,0.35901376605033875,20.0,0.3590136468410492,0.9999999403953552,2.0,11.19441032409668,13.209102295017157,2.1137380599975586,0.25679445266723633,1.5021698474884033,20.0,1.5021697282791138,1.0000001192092896,3.0
Dziecko zobaczyło psa.,d,4,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,1.359319806098938,13.776608950854413,0.06937268376350403,0.9429342150688171,-0.0,20.0,-0.0,1.0,1.0,13.763605117797852,3.2444347142038894,1.735521912574768,0.17468133568763733,0.4075636863708496,0.10171018330522122,0.4075636863708496,1.0,3.0
Dziecko zobaczyło psa.,▁saw,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,1.7609504461288452,15.08445191416438,0.1381787657737732,0.9182292222976685,-0.0,20.0,-0.0,1.0,1.0,6.201163291931152,0.833630627163639,0.8642395734786987,0.6628537178039551,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,2.4653263092041016,16.730236381986284,0.08262291550636292,0.8892728686332703,-0.0,20.0,-0.0,1.0,1.0,3.261730670928955,3.9286995173632357,0.6939173936843872,0.8652155995368958,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁dog,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,2.1434054374694824,12.92956618661544,0.006081962492316961,0.9056658744812012,-0.0,20.0,-0.0,1.0,1.0,2.2652642726898193,0.18213170387846103,0.13756181299686432,0.8945333361625671,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,.,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,7.488033294677734,7.465150008916965,1.8390896320343018,0.48085817694664,0.7636191844940186,20.0,0.7636191248893738,0.9999998807907104,3.0,2.603254795074463,0.2310863754526449,0.2921610474586487,0.8897295594215393,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,The kid saw the dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3911757469177246,0.17223690231799837,0.08716528117656708,0.8955516219139099,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,2.3205204010009766,21.24849292044799,0.041537366807460785,0.8974713087081909,-0.0,20.0,-0.0,1.0,1.0,2.2917518615722656,0.16341784766996353,0.07861479371786118,0.9001145362854004,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,4.2922234535217285,0.5461522870359723,0.7547218799591064,0.7790182828903198,-0.0,-0.0,-0.0,1.0,1.0,7.986981391906738,29.474556973030616,1.17313814163208,0.5443172454833984,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,5.935173511505127,15.87271344117732,1.448992133140564,0.6636622548103333,0.4642693102359772,20.0,0.4642694592475891,1.0000001192092896,2.0,6.2319536209106445,0.8154387847987908,0.7698043584823608,0.6480993628501892,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁baby,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,3.0560452938079834,16.453432134423007,0.8736628890037537,0.8874831795692444,0.1852635145187378,20.0,0.18526335060596466,0.9999999403953552,2.0,11.19441032409668,10.335577889777891,2.1137382984161377,0.25679442286491394,1.5021703243255615,20.0,1.5021703243255615,1.0000001192092896,3.0
Dziecko zobaczyło psa.,▁saw,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,2.6526083946228027,14.324538335216852,0.23985549807548523,0.8680816292762756,-0.0,20.0,-0.0,1.0,1.0,3.3378608226776123,0.4588503161666092,0.8411952257156372,0.8629988431930542,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁the,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,3.6205904483795166,7.9985739369721065,1.0941764116287231,0.8664293885231018,0.7205612063407898,20.0,0.7205612659454346,1.0000001192092896,2.0,3.820026397705078,2.3192993501919323,1.0691254138946533,0.8535058498382568,0.5685131549835205,2.8988708358994635,0.5685131549835205,1.0,2.0
Dziecko zobaczyło psa.,▁dog,6,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,1.7467907667160034,16.25605776510249,0.1210242211818695,0.9189959764480591,-0.0,20.0,-0.0,1.0,1.0,2.0097453594207764,0.15779162606965488,0.12788182497024536,0.9088929295539856,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,.,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,2.507798671722412,10.657296329574084,0.10103659331798553,0.8873351812362671,-0.0,20.0,-0.0,1.0,1.0,2.6351895332336426,0.23187737571289596,0.2854255735874176,0.8879618644714355,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,8,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,2.3205204010009766,21.24849292044799,0.041537366807460785,0.8974713087081909,-0.0,20.0,-0.0,1.0,1.0,2.2917518615722656,0.16341784766996353,0.07861479371786118,0.9001145362854004,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,<pad>,9,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,7.0,The baby saw the dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Dziecko zobaczyło psa.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3991520404815674,0.17485254067081818,0.10066234320402145,0.8954419493675232,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,4.2922210693359375,0.5461532915430516,0.7547219395637512,0.7790178060531616,-0.0,-0.0,-0.0,1.0,1.0,7.9869585037231445,29.47455279108923,1.1731327772140503,0.5443189144134521,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,7.578529357910156,6.113542978879528,2.1563363075256348,0.48273226618766785,1.5713860988616943,20.0,1.5713862180709839,0.9999998807907104,5.0,6.231972694396973,0.815442568063724,0.7698074579238892,0.6480981707572937,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁boy,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,7.045062065124512,11.123922552877573,2.2419888973236084,0.5762881636619568,1.929680585861206,20.0,1.929680585861206,1.0,5.0,11.19441032409668,6.629770499258088,2.1137380599975586,0.25679445266723633,1.5021698474884033,20.0,1.5021697282791138,1.0000001192092896,3.0
Dziecko zobaczyło psa.,▁se,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,2.4721646308898926,22.744970853715806,0.22976860404014587,0.8783543705940247,-0.0,20.0,-0.0,1.0,1.0,3.769862174987793,4.040861726266045,0.9284117221832275,0.840715229511261,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,es,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,7.6985673904418945,10.8788731427718,2.2671656608581543,0.5214235782623291,2.0477113723754883,20.0,2.0477113723754883,1.0,5.0,2.9641523361206055,0.22687518407410004,0.09263864159584045,0.8623380064964294,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁a,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,2.54707407951355,15.677157934909111,0.08863076567649841,0.8856288194656372,-0.0,20.0,-0.0,1.0,1.0,4.469029426574707,0.8039661603755105,1.1644266843795776,0.817389965057373,0.6187102794647217,0.24054260975440384,0.6187102794647217,1.0,2.0
Dziecko zobaczyło psa.,▁dog,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,2.1264147758483887,12.894601534170802,0.006120278034359217,0.9064688682556152,-0.0,20.0,-0.0,1.0,1.0,2.973848342895508,0.2591376962887346,0.23709064722061157,0.8597555756568909,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,.,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,9.541775703430176,9.92375589599853,2.2965376377105713,0.17888028919696808,2.8489465713500977,20.0,2.1648218631744385,0.7917027473449707,9.0,2.8526101112365723,0.2789991985048834,0.401259183883667,0.880495011806488,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,8.0,The boy sees a dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3991520404815674,0.17485254067081818,0.10066234320402145,0.8954419493675232,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,4.4770050048828125,21.505952576508406,1.3934228420257568,0.7751351594924927,0.3417132794857025,20.0,0.34171298146247864,0.9999998211860657,2.0,2.3194544315338135,0.16757003130252376,0.09560208767652512,0.8995186686515808,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,4.2922234535217285,0.5461522870359723,0.7547218799591064,0.7790182828903198,-0.0,-0.0,-0.0,1.0,1.0,7.986981391906738,29.474556973030616,1.17313814163208,0.5443172454833984,-0.0,20.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,8.418380737304688,5.226179055553499,2.203213691711426,0.4432067275047302,1.7436473369598389,20.0,1.7436474561691284,1.0,5.0,6.2319536209106445,0.8154387847987908,0.7698043584823608,0.6480993628501892,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁girl,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,4.905439853668213,0.7711525451192401,1.051930546760559,0.7172935009002686,-0.0,-0.0,-0.0,1.0,1.0,11.19441032409668,8.995293640436893,2.1137382984161377,0.25679442286491394,1.5021703243255615,20.0,1.5021703243255615,1.0000001192092896,3.0
Dziecko zobaczyło psa.,▁saw,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,1.3425624370574951,21.40816153424195,0.0713123232126236,0.9437347650527954,-0.0,20.0,-0.0,1.0,1.0,3.9777331352233887,0.5117391290076218,0.8248929381370544,0.8246893882751465,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,2.21588134765625,0.1929771900958698,0.1645013839006424,0.8907894492149353,-0.0,-0.0,-0.0,1.0,1.0,3.4649555683135986,0.50235875559366,0.8393800258636475,0.8635792136192322,0.16732707619667053,0.03615308344626303,0.1673269271850586,0.9999999403953552,2.0
Dziecko zobaczyło psa.,▁dog,6,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,2.4257962703704834,14.558561437210003,0.17707476019859314,0.8811594247817993,-0.0,20.0,-0.0,1.0,1.0,2.162010669708252,0.17211113758306182,0.14134548604488373,0.9010214805603027,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,.,7,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,2.545835018157959,10.337358133607692,0.08532039821147919,0.8845844268798828,-0.0,20.0,-0.0,1.0,1.0,2.8424034118652344,0.27924347402734917,0.4191133677959442,0.8847522139549255,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,</s>,8,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,4.4770050048828125,21.505952576508406,1.3934228420257568,0.7751351594924927,0.3417132794857025,20.0,0.34171298146247864,0.9999998211860657,2.0,2.3194544315338135,0.16757003130252376,0.09560208767652512,0.8995186686515808,-0.0,-0.0,-0.0,1.0,1.0
Dziecko zobaczyło psa.,<pad>,9,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,9.0,The girl saw a dog.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Książka leży na biurku.,pl_PL,0,source,full,SPECIAL,SPECIAL,,-0.0,,1.0,-0.0,-0.0,-0.0,1.0,1.0,10.27882194519043,19.126207088697498,1.6506407260894775,0.39507201313972473,0.5897749662399292,20.0,0.5897748470306396,0.9999999403953552,2.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,▁Książ,1,source,full,NOUN,nsubj,9.39276123046875,1.7646328589333808,1.0845966339111328,0.36398327350616455,-0.0,-0.0,-0.0,1.0,1.0,11.987916946411133,5.410728208916626,1.977048635482788,0.23439329862594604,1.0035103559494019,8.241446768852528,1.0035104751586914,1.0000001192092896,3.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,ka,2,source,full,NOUN,nsubj,2.051567792892456,0.35172581216268767,0.784342885017395,0.9323552250862122,0.034754280000925064,0.005264868806290652,0.034754280000925064,1.0,2.0,13.300331115722656,6.851655312572471,2.23799204826355,0.17966008186340332,1.9134712219238281,20.0,1.9134711027145386,1.0,5.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,▁le,3,source,full,VERB,ROOT,5.575139999389648,0.8590011483521973,1.1399526596069336,0.704747200012207,-0.0,-0.0,-0.0,1.0,1.0,8.147237777709961,8.32604809815767,1.4120428562164307,0.5319045186042786,0.3967781662940979,20.0,0.3967783451080322,1.0000001192092896,2.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,ży,4,source,full,VERB,ROOT,2.4022998809814453,0.2220544576884805,0.268838495016098,0.8859783411026001,-0.0,-0.0,-0.0,1.0,1.0,11.923823356628418,12.580823146849523,2.010556221008301,0.3119947910308838,1.4150469303131104,20.0,1.4150471687316895,0.9999999403953552,4.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,▁na,5,source,full,ADP,case,1.694089412689209,0.14074741568748367,0.19822052121162415,0.9282108545303345,-0.0,-0.0,-0.0,1.0,1.0,2.8847880363464355,0.36896330631700097,0.6980972290039062,0.8794074654579163,-0.0,-0.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,▁biur,6,source,full,NOUN,obl,1.2957985401153564,0.1322096131518486,0.2872568368911743,0.9465532302856445,-0.0,-0.0,-0.0,1.0,1.0,5.3669843673706055,0.8354152621658886,1.120713472366333,0.7309973239898682,0.10418690741062164,0.019844380725699242,0.10418707132339478,1.0000001192092896,2.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,ku,7,source,full,NOUN,obl,1.8731863498687744,0.29788006410238965,0.7681372761726379,0.941766619682312,-0.0,-0.0,-0.0,1.0,1.0,9.337019920349121,6.199328153216462,2.000345230102539,0.5151826739311218,1.034527063369751,20.0,1.034527063369751,1.0,4.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,.,8,source,full,NOUN,obl,2.642101764678955,0.19287162144843734,0.1054016500711441,0.884467363357544,-0.0,-0.0,-0.0,1.0,1.0,2.277966260910034,0.17681442151649898,0.12063416093587875,0.8958128690719604,-0.0,-0.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,</s>,9,source,full,SPECIAL,SPECIAL,,-0.0,,1.0,-0.0,-0.0,-0.0,1.0,1.0,5.741177558898926,0.7366370873794281,0.8123885989189148,0.7378291487693787,0.2226773351430893,0.05259090872237501,0.2226773351430893,1.0,2.0,,,,,,,,,,,,,,,,,,,,
Książka leży na biurku.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,The book is on the desk.,2.1657257080078125,21.40538790710695,0.0671241357922554,0.9053813219070435,-0.0,20.0,-0.0,1.0,1.0,2.3048202991485596,0.16245521635180504,0.06664451956748962,0.899365246295929,-0.0,-0.0,-0.0,1.0,1.0
