sentence,token,position,token_type,analysis_type,pos,dep,full_source_entropy_bits,full_source_surprisal_bits,full_source_topk_entropy_k5_bits,full_source_topk_mass_k5,full_source_entmax_entropy_bits,full_source_entmax_surprisal_bits,full_source_entmax_topk_entropy_k5_bits,full_source_entmax_topk_mass_k5,full_source_entmax_branching_choices,full_bigram_source_entropy_bits,full_bigram_source_surprisal_bits,full_bigram_source_topk_entropy_k5_bits,full_bigram_source_topk_mass_k5,full_bigram_source_entmax_entropy_bits,full_bigram_source_entmax_surprisal_bits,full_bigram_source_entmax_topk_entropy_k5_bits,full_bigram_source_entmax_topk_mass_k5,full_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,full_target_entropy_bits,full_target_surprisal_bits,full_target_topk_entropy_k5_bits,full_target_topk_mass_k5,full_target_entmax_entropy_bits,full_target_entmax_surprisal_bits,full_target_entmax_topk_entropy_k5_bits,full_target_entmax_topk_mass_k5,full_target_entmax_branching_choices,full_bigram_target_entropy_bits,full_bigram_target_surprisal_bits,full_bigram_target_topk_entropy_k5_bits,full_bigram_target_topk_mass_k5,full_bigram_target_entmax_entropy_bits,full_bigram_target_entmax_surprisal_bits,full_bigram_target_entmax_topk_entropy_k5_bits,full_bigram_target_entmax_topk_mass_k5,full_bigram_target_entmax_branching_choices
W parku biega pies.,a,4,source,full,VERB,ROOT,3.5633528232574463,0.43814665481556053,0.5727367401123047,0.8049770593643188,-0.0,-0.0,-0.0,1.0,1.0,9.430835723876953,6.807961288312234,1.258259654045105,0.4955189526081085,0.5670940279960632,20.0,0.5670940279960632,1.0,2.0,,,,,,,,,,,,,,,,,,,,
W parku biega pies.,▁pies,5,source,full,NOUN,nsubj,0.0861777737736702,0.007797919863395287,0.03504162281751633,0.9977121949195862,-0.0,-0.0,-0.0,1.0,1.0,3.364406108856201,13.548748760750875,0.2793433964252472,0.8333082795143127,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
W parku biega pies.,.,6,source,full,NOUN,nsubj,2.8048436641693115,0.20763396143999338,0.1086530089378357,0.875672459602356,-0.0,-0.0,-0.0,1.0,1.0,5.925759315490723,0.63442097555062,0.5049413442611694,0.6972051858901978,-0.0,-0.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
W parku biega pies.,</s>,7,source,full,SPECIAL,SPECIAL,,-0.0,,1.0,-0.0,-0.0,-0.0,1.0,1.0,4.973492622375488,0.4927519372541764,0.4765580892562866,0.7699704766273499,-0.0,-0.0,-0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
W parku biega pies.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,2.3196959495544434,21.31116480326451,0.06318888813257217,0.8972322344779968,-0.0,20.0,-0.0,1.0,1.0,2.4950146675109863,0.17916924579438617,0.0886041522026062,0.8913078308105469,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,5.772326946258545,2.078281165136423,2.0336241722106934,0.688629150390625,1.4506080150604248,1.151622813490655,1.4506080150604248,0.9999998807907104,4.0,11.744600296020508,26.9829238320407,2.248687267303467,0.24973979592323303,1.9700396060943604,20.0,1.9700396060943604,0.9999998807907104,5.0
W parku biega pies.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,3.8164594173431396,0.38841376352494017,0.39423030614852905,0.8057589530944824,-0.0,-0.0,-0.0,1.0,1.0,6.801170825958252,6.004975946223943,2.2452878952026367,0.5878995060920715,2.019819736480713,20.0,1.9638516902923584,0.9910921454429626,6.0
W parku biega pies.,▁dog,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,4.615455627441406,0.9657803532515341,1.448028802871704,0.7489376664161682,0.2737467586994171,0.06953307833844985,0.2737467586994171,1.0,2.0,3.414994478225708,6.4716213670243485,0.3845895826816559,0.8166147470474243,-0.0,20.0,-0.0,1.0,1.0
W parku biega pies.,▁runs,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,4.741639137268066,1.0604769196728672,1.6050996780395508,0.7647780179977417,0.4707280695438385,0.1507332166472346,0.47072795033454895,0.9999999403953552,3.0,7.303603649139404,1.4021736203751298,1.393486499786377,0.5313645601272583,0.1515647917985916,0.03183455776796488,0.1515647917985916,1.0,2.0
W parku biega pies.,▁in,5,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,2.9822990894317627,0.2920844163464611,0.44382187724113464,0.874915361404419,-0.0,-0.0,-0.0,1.0,1.0,6.08888578414917,1.4060692487185689,1.687143325805664,0.7145556211471558,1.1528950929641724,0.5048251823806081,1.1528950929641724,1.0,3.0
W parku biega pies.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,1.317405104637146,0.11415535541984681,0.15274178981781006,0.9399002194404602,-0.0,-0.0,-0.0,1.0,1.0,4.284479141235352,0.4725975682901205,0.6749192476272583,0.8128910064697266,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁park,7,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,2.3762922286987305,0.1709963996340408,0.07492844015359879,0.8945919275283813,-0.0,-0.0,-0.0,1.0,1.0,0.7950681447982788,0.06522922855702598,0.09708946943283081,0.9656428694725037,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,.,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,2.1474528312683105,0.14372228235764567,0.005353310611099005,0.9055126905441284,-0.0,-0.0,-0.0,1.0,1.0,2.5144906044006348,0.21629592366481995,0.28901407122612,0.8975000381469727,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,2.3196959495544434,21.31116480326451,0.06318888813257217,0.8972322344779968,-0.0,20.0,-0.0,1.0,1.0,2.4950146675109863,0.17916924579438617,0.0886041522026062,0.8913078308105469,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,<pad>,10,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,<pad>,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,0.0,A dog runs in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29091215133667,0.1582124366199442,0.04245787113904953,0.8995475769042969,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,5.772326946258545,3.8098339663974476,2.0336241722106934,0.688629150390625,1.4506080150604248,7.640281400028265,1.4506080150604248,0.9999998807907104,4.0,11.744600296020508,26.982919583071638,2.2486867904663086,0.24973972141742706,1.9700371026992798,20.0,1.9700371026992798,0.9999999403953552,5.0
W parku biega pies.,▁There,2,target,full,PRON,expl,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,6.2903876304626465,13.30713743307854,1.3189948797225952,0.6780580878257751,0.7370680570602417,20.0,0.7370680570602417,1.0,2.0,6.801169395446777,2.390499857022849,2.2452876567840576,0.5878994464874268,2.01982045173645,1.0944193601748817,1.9638512134552002,0.9910920858383179,6.0
W parku biega pies.,▁is,3,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,4.999660968780518,13.140052200404625,1.5501861572265625,0.7185580730438232,0.5696589946746826,20.0,0.5696589946746826,1.0,2.0,5.902102947235107,1.9847050819150542,1.576115608215332,0.7606492638587952,0.9571064114570618,1.5391239501084464,0.9571065306663513,1.000000238418579,3.0
W parku biega pies.,▁a,4,target,full,DET,det,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,6.54180908203125,6.409813422317663,2.277596950531006,0.5796604156494141,2.2500429153442383,20.0,2.094630241394043,0.9612311720848083,6.0,2.497694492340088,0.26198672406356505,0.44916513562202454,0.8954217433929443,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁dog,5,target,full,NOUN,attr,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,3.9695491790771484,0.9499545860309162,1.3420703411102295,0.8125625252723694,0.7633366584777832,0.3616807609955906,0.7633365392684937,0.9999998807907104,2.0,3.1555252075195312,0.3180890510997431,0.35375291109085083,0.8410634398460388,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁running,6,target,full,VERB,acl,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,1.545630931854248,13.832803004316183,0.17938046157360077,0.9270325899124146,-0.0,20.0,-0.0,1.0,1.0,5.156414985656738,1.4971062977300595,1.7338918447494507,0.7621264457702637,1.2189502716064453,0.7484616801589972,1.2189502716064453,1.0,3.0
W parku biega pies.,▁in,7,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,2.396243095397949,14.270065134050714,0.07863589376211166,0.8934338688850403,-0.0,20.0,-0.0,1.0,1.0,5.014200687408447,1.031949021002024,1.4861714839935303,0.7775449752807617,0.6991044282913208,0.3019974018580507,0.6991044282913208,1.0,2.0
W parku biega pies.,▁the,8,target,full,DET,det,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,2.146436929702759,20.58425642677452,0.00553501769900322,0.9055667519569397,-0.0,20.0,-0.0,1.0,1.0,3.7360846996307373,0.39020647275502357,0.5682465434074402,0.8387793302536011,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁park,9,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,2.136808156967163,12.607229269419125,0.005103109870105982,0.9060112833976746,-0.0,20.0,-0.0,1.0,1.0,0.9059945940971375,0.07563472626104228,0.1175900474190712,0.9609971642494202,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,.,10,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,2.4101760387420654,8.755992784991843,0.10274848341941833,0.8923249244689941,-0.0,20.0,-0.0,1.0,1.0,2.446646213531494,0.20883462682191686,0.26524972915649414,0.8998460173606873,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,11,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,There is a dog running in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29091215133667,0.1582124366199442,0.04245787113904953,0.8995475769042969,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,2.116183280944824,21.303327859962756,0.004640832543373108,0.9069762825965881,-0.0,20.0,-0.0,1.0,1.0,2.520859479904175,0.1832073381731324,0.1034836620092392,0.8905016183853149,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,5.772326946258545,2.1360494125657206,2.0336241722106934,0.688629150390625,1.4506080150604248,1.2390381876863683,1.4506080150604248,0.9999998807907104,4.0,11.744600296020508,26.9829238320407,2.248687267303467,0.24973979592323303,1.9700396060943604,20.0,1.9700396060943604,0.9999998807907104,5.0
W parku biega pies.,▁The,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,3.865649700164795,12.370591459466096,0.7741005420684814,0.8348925709724426,-0.0,20.0,-0.0,1.0,1.0,6.801170825958252,3.336771135709946,2.2452878952026367,0.5878995060920715,2.019819736480713,2.976944335703385,1.9638516902923584,0.9910921454429626,6.0
W parku biega pies.,▁dog,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,2.405606269836426,18.647538255149847,0.37474924325942993,0.8871699571609497,-0.0,20.0,-0.0,1.0,1.0,6.653697967529297,6.913520344189983,1.6666462421417236,0.6337376832962036,0.8351737260818481,20.0,0.8351737260818481,1.0,3.0
W parku biega pies.,▁runs,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,5.126863479614258,1.0451618821842037,1.5140268802642822,0.7155044674873352,0.1356930434703827,0.024317658572663072,0.13569319248199463,1.0000001192092896,3.0,6.277139663696289,1.3473091590326496,1.64014732837677,0.6434108018875122,0.5839526653289795,0.21740824118539814,0.5839526653289795,1.0,2.0
W parku biega pies.,▁in,5,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,3.0178375244140625,0.28997429470866487,0.4181884229183197,0.8694609999656677,-0.0,-0.0,-0.0,1.0,1.0,5.5319414138793945,1.699025950514433,1.4072355031967163,0.7515835762023926,0.9805790185928345,1.2579314633498986,0.9805790185928345,1.0,2.0
W parku biega pies.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,4.193995475769043,12.419415245586059,1.2263247966766357,0.8059479594230652,-0.0,20.0,-0.0,1.0,1.0,4.001134872436523,0.539182554314528,0.8360084295272827,0.8320149779319763,0.08519287407398224,0.01547410578669329,0.0851927101612091,0.9999999403953552,2.0
W parku biega pies.,▁park,7,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,2.682307720184326,11.316039704267565,0.3131886124610901,0.8855004906654358,-0.0,20.0,-0.0,1.0,1.0,1.0273261070251465,0.0858907394203764,0.11980365216732025,0.9551044702529907,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,.,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,1.6330268383026123,17.415794650901304,0.20509976148605347,0.9223102331161499,-0.0,20.0,-0.0,1.0,1.0,2.8176512718200684,0.32307350245751065,0.5645986199378967,0.8927646279335022,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,2.116183280944824,21.303327859962756,0.004640832543373108,0.9069762825965881,-0.0,20.0,-0.0,1.0,1.0,2.520859479904175,0.1832073381731324,0.1034836620092392,0.8905016183853149,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,<pad>,10,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,<pad>,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,The dog runs in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,2.1116087436676025,21.309796616799098,0.004809840116649866,0.9072045087814331,-0.0,20.0,-0.0,1.0,1.0,2.5326149463653564,0.18299665721898592,0.09601844847202301,0.8898075222969055,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,5.772326946258545,2.078281165136423,2.0336241722106934,0.688629150390625,1.4506080150604248,1.151622813490655,1.4506080150604248,0.9999998807907104,4.0,11.744600296020508,26.982919583071638,2.2486867904663086,0.24973972141742706,1.9700371026992798,20.0,1.9700371026992798,0.9999999403953552,5.0
W parku biega pies.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,3.676213264465332,12.528232516717424,1.048285722732544,0.8521995544433594,0.27159732580184937,20.0,0.27159714698791504,0.9999999403953552,2.0,6.801169395446777,6.004973271285185,2.2452876567840576,0.5878994464874268,2.01982045173645,20.0,1.9638512134552002,0.9910920858383179,6.0
W parku biega pies.,▁dog,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,2.542107582092285,11.996452236100096,0.2758881747722626,0.8877182006835938,-0.0,20.0,-0.0,1.0,1.0,3.415008068084717,6.471614928006755,0.38459116220474243,0.8166138529777527,-0.0,20.0,-0.0,1.0,1.0
W parku biega pies.,▁walk,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,3.333096981048584,20.842342823223277,0.3626972734928131,0.819863498210907,-0.0,20.0,-0.0,1.0,1.0,7.303603172302246,5.222557147124085,1.3934869766235352,0.5313646197319031,0.15156413614749908,20.0,0.15156413614749908,1.0,2.0
W parku biega pies.,s,5,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,4.870073318481445,1.320027734871343,1.7506999969482422,0.7462202310562134,0.8179212808609009,0.42086985341427213,0.8179213404655457,1.0,3.0,2.45975399017334,0.17704782556131396,0.07427449524402618,0.8913853168487549,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁in,6,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,1.761528491973877,13.175936845320196,0.22203601896762848,0.9157006144523621,-0.0,20.0,-0.0,1.0,1.0,5.051887512207031,1.039702901304861,1.3885462284088135,0.7800754308700562,0.7428814768791199,0.3414146583821761,0.7428814768791199,1.0,2.0
W parku biega pies.,▁the,7,target,full,DET,det,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,2.300433397293091,16.88575915307554,0.07946645468473434,0.898404061794281,-0.0,20.0,-0.0,1.0,1.0,3.7144384384155273,0.4002738331214156,0.605726420879364,0.842824399471283,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁park,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,2.1266632080078125,12.70444908326499,0.00467656459659338,0.9064849019050598,-0.0,20.0,-0.0,1.0,1.0,0.8198447227478027,0.06521924208538449,0.0909530520439148,0.9647415280342102,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,.,9,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,2.1428182125091553,0.1433612360676751,0.005213150288909674,0.9057302474975586,-0.0,-0.0,-0.0,1.0,1.0,2.4647374153137207,0.20602824571009865,0.2521384060382843,0.89851313829422,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,10,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,2.1116087436676025,21.309796616799098,0.004809840116649866,0.9072045087814331,-0.0,20.0,-0.0,1.0,1.0,2.5326149463653564,0.18299665721898592,0.09601844847202301,0.8898075222969055,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,<pad>,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A dog walks in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,1.4474523067474365,22.817915615717922,0.1719112992286682,0.9333474040031433,-0.0,20.0,-0.0,1.0,1.0,2.3682494163513184,0.16476452938124472,0.04856206476688385,0.8960160613059998,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,5.772326946258545,2.078281165136423,2.0336241722106934,0.688629150390625,1.4506080150604248,1.151622813490655,1.4506080150604248,0.9999998807907104,4.0,11.744600296020508,26.9829238320407,2.248687267303467,0.24973979592323303,1.9700396060943604,20.0,1.9700396060943604,0.9999998807907104,5.0
W parku biega pies.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,8.29069709777832,4.091981272498312,2.263845682144165,0.4291381239891052,2.0523383617401123,3.941060137783217,2.0523383617401123,0.9999998211860657,5.0,6.801170825958252,6.004975946223943,2.2452878952026367,0.5878995060920715,2.019819736480713,20.0,1.9638516902923584,0.9910921454429626,6.0
W parku biega pies.,▁dog,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,6.219813823699951,3.5937054497832683,1.4669291973114014,0.6237958073616028,0.3717069625854492,5.266899833339933,0.3717069923877716,1.0,3.0,3.414994478225708,6.4716213670243485,0.3845895826816559,0.8166147470474243,-0.0,20.0,-0.0,1.0,1.0
W parku biega pies.,▁runs,4,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,2.080625534057617,14.463364919567884,0.011308608576655388,0.9083909392356873,-0.0,20.0,-0.0,1.0,1.0,7.303603649139404,1.4021736203751298,1.393486499786377,0.5313645601272583,0.1515647917985916,0.03183455776796488,0.1515647917985916,1.0,2.0
W parku biega pies.,▁through,5,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,2.6275458335876465,0.23269316083538794,0.30172765254974365,0.8853043913841248,-0.0,-0.0,-0.0,1.0,1.0,6.08888578414917,2.57071088295166,1.687143325805664,0.7145556211471558,1.1528950929641724,2.3961444809132084,1.1528950929641724,1.0,3.0
W parku biega pies.,▁the,6,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,4.377674102783203,10.778880516865431,1.3979933261871338,0.7713590860366821,0.24533262848854065,20.0,0.2453324794769287,0.9999999403953552,2.0,3.8925423622131348,0.44575404197119284,0.7354245185852051,0.828835666179657,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁park,7,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,1.445988655090332,15.520781597549496,0.18077905476093292,0.9333205819129944,-0.0,20.0,-0.0,1.0,1.0,0.9252635836601257,0.08051759887454994,0.14190316200256348,0.9601799845695496,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,.,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,2.3613219261169434,9.019189005780818,0.06988388299942017,0.8953320384025574,-0.0,20.0,-0.0,1.0,1.0,2.4159631729125977,0.18702777287862932,0.1701553463935852,0.8968499898910522,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,9,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,1.4474523067474365,22.817915615717922,0.1719112992286682,0.9333474040031433,-0.0,20.0,-0.0,1.0,1.0,2.3682494163513184,0.16476452938124472,0.04856206476688385,0.8960160613059998,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,<pad>,10,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,<pad>,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A dog runs through the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
W parku biega pies.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,2.138899803161621,21.308728350279466,0.005834808573126793,0.9059287309646606,-0.0,20.0,-0.0,1.0,1.0,2.2666001319885254,0.15709275312191748,0.04890696331858635,0.9008803963661194,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,5.772326946258545,3.8098339663974476,2.0336241722106934,0.688629150390625,1.4506080150604248,7.640281400028265,1.4506080150604248,0.9999998807907104,4.0,11.744600296020508,26.982919583071638,2.2486867904663086,0.24973972141742706,1.9700371026992798,20.0,1.9700371026992798,0.9999999403953552,5.0
W parku biega pies.,▁There,2,target,full,PRON,expl,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,5.280515670776367,1.1020351114940516,1.6786226034164429,0.7347456216812134,0.060911279171705246,0.008882762505945538,0.06091144680976868,1.0000001192092896,4.0,6.801169395446777,2.390499857022849,2.2452876567840576,0.5878994464874268,2.01982045173645,1.0944193601748817,1.9638512134552002,0.9910920858383179,6.0
W parku biega pies.,▁is,3,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,2.064741849899292,15.175224856849761,0.03111928328871727,0.9102662205696106,-0.0,20.0,-0.0,1.0,1.0,5.902102947235107,1.9847050819150542,1.576115608215332,0.7606492638587952,0.9571064114570618,1.5391239501084464,0.9571065306663513,1.000000238418579,3.0
W parku biega pies.,▁a,4,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,7.861476898193359,7.745910221523587,1.7927253246307373,0.4048444628715515,0.5590003132820129,20.0,0.5590001344680786,0.9999999403953552,4.0,2.497694492340088,0.26198672406356505,0.44916513562202454,0.8954217433929443,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁dog,5,target,full,NOUN,attr,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,5.55340051651001,11.146350734634577,1.799092173576355,0.7348698377609253,1.1357474327087402,20.0,1.1357474327087402,1.0000001192092896,3.0,3.1555252075195312,0.3180890510997431,0.35375291109085083,0.8410634398460388,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁in,6,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,2.983582019805908,0.2863119579544589,0.4100624918937683,0.8721850514411926,-0.0,-0.0,-0.0,1.0,1.0,5.156414985656738,2.0292646043730516,1.7338918447494507,0.7621264457702637,1.2189502716064453,1.5367193579377716,1.2189502716064453,1.0,3.0
W parku biega pies.,▁the,7,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,1.900216817855835,0.1846807190381779,0.24465346336364746,0.9074223041534424,-0.0,-0.0,-0.0,1.0,1.0,3.764147996902466,0.3987951645429884,0.5485146045684814,0.8329472541809082,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,▁park,8,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,2.5746002197265625,0.19316583710943044,0.07661230862140656,0.881088376045227,-0.0,-0.0,-0.0,1.0,1.0,0.9507284164428711,0.08160513186842033,0.12547601759433746,0.9580474495887756,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,.,9,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,2.1019184589385986,0.1403161247662589,0.0054898252710700035,0.9076632261276245,-0.0,-0.0,-0.0,1.0,1.0,2.5366029739379883,0.22919276632032623,0.3222739100456238,0.8969805240631104,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,</s>,10,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,2.138899803161621,21.308728350279466,0.005834808573126793,0.9059287309646606,-0.0,20.0,-0.0,1.0,1.0,2.2666001319885254,0.15709275312191748,0.04890696331858635,0.9008803963661194,-0.0,-0.0,-0.0,1.0,1.0
W parku biega pies.,<pad>,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,There is a dog in the park.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
